Label,Text
ham,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.
ham,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger."
ham,Ok no prob
ham,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home."
ham,U still painting ur wall?
ham,Many times we lose our best ones bcoz we are 
spam,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603"
ham,I doubt you could handle 5 times per night in any case...
ham,Asking do u knw them or nt? May be ur frnds or classmates?
ham,Bbq this sat at mine from 6ish. Ur welcome 2 come
spam,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 å£3/wk 087016248
ham,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later"
ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!
ham,"Alright, we're all set here, text the man"
ham,"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"""
ham,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night
ham,* Will be september by then!
ham,You call him now ok i said call him
ham,I place all ur points on e cultures module already.
ham,Its too late:)but its k.wish you the same.
ham,Oh is it? Send me the address
ham,i am seeking a lady in the street and a freak in the sheets. Is that you?
ham,Have you been practising your curtsey?
ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... "
ham,"Yeah, that's fine! It's å£6 to get in, is that ok? "
ham,\CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R
ham,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic
ham,Aight should I just plan to come up later tonight?
ham,Otherwise had part time job na-tuition..
ham,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
ham,And pls pls drink plenty plenty water
ham,Would me smoking you out help us work through this difficult time
ham,Lol its ok I didn't remember til last nite
ham,Now get step 2 outta the way. Congrats again.
ham,Its a site to simulate the test. It just gives you very tough questions to test your readiness.
ham,Dear how you. Are you ok?
ham,U coming 2 pick me?
ham,What you doing?how are you?
spam,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
spam,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.
ham,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
ham,Mm so you asked me not to call radio
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
ham,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
ham,"Sorry, I'll call later"
ham,Are u coming to the funeral home
ham,how are you? I miss you!
ham,Hi kindly give us back our documents which we submitted for loan from STAPATI
spam,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O å£250 3 WANT å£800
ham,Esplanade lor. Where else...
ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
ham,Your bill at 3 is å£33.65 so thats not bad!
ham,What time you think you'll have it? Need to know when I should be near campus
ham,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time"
ham,Just glad to be talking to you.
ham,Hahaha..use your brain dear
ham,If india win or level series means this is record:)
ham,"Merry Christmas to you too babe, i love ya *kisses*"
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. å£1.50 SP:Tyrone
ham,So no messages. Had food?
ham,dont make ne plans for nxt wknd coz she wants us to come down then ok
ham,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x"
spam,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p"
ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
ham,You getting back any time soon?
ham,You in your room? I need a few
ham,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with
ham,You still coming tonight?
ham,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins"
ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
ham,"It,,s a taxt massage....tie-pos argh ok! Lool!"
ham,"Sir, waiting for your letter."
ham,"K, I'll work something out"
ham,\Hey sorry I didntgive ya a a bellearlier hunny
ham,* Am on my way
ham,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.
ham,"Greetings me, ! Consider yourself excused."
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs
ham,I like you peoples very much:) but am very shy pa.
ham,Hey... Why dont we just go watch x men and have lunch... Haha 
spam,RGENT! This is the 2nd attempt to contact U!U have WON å£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxå£7. 50
spam,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
ham,Tell them the drug dealer's getting impatient
spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk"
ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.
ham,Ay wana meet on sat?Ì_ wkg on sat?
ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
spam,"This is the 2nd time we have tried to contact u. U have won the å£400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate"
ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already Û_
spam,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Callså£1/minMobsmore LKPOBOX177HP51FL
ham,WOT U UP 2 J?
ham,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment."
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
ham,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
ham,Aiyo a bit pai seh Ì_ noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...
ham,She went to attend another two rounds today..but still did't reach home..
ham,So what about you. What do you remember
ham,I was about to do it when i texted. I finished a long time ago and showered and er'ything!
ham,Can not use foreign stamps in this country.
ham,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.
ham,1 in cbe. 2 in chennai.
ham,Ranjith cal drpd Deeraj and deepak 5min hold
spam,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?"
ham,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.
ham,If you have belive me. Come to my home.
spam,"You can stop further club tones by replying \STOP MIX\"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL"
ham,if you text on your way to cup stop that should work. And that should be BUS
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records"
spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
ham,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. "
ham,Eh u send wrongly lar...
ham,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
spam,INTERFLORA - åÒIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
ham,Okie...
ham,Lil fever:) now fine:)
ham,Still otside le..u come 2morrow maga..
ham,We still on for tonight?
ham,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
ham,"Alright, see you in a bit"
spam,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription"
ham,"Aight, I'm chillin in a friend's room so text me when you're on the way"
ham,Have a nice day my dear.
ham,You should get more chicken broth if you want ramen unless there's some I don't know about
ham,"Sorry, I'll call later"
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
ham,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?
ham,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota
ham,Thanks for sending this mental ability question..
ham,"Not really dude, have no friends i'm afraid :("
ham,"Yes, my reg is  Ciao!"
ham,"Thanks da thangam, i feel very very happy dear. I also miss you da."
ham,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?
ham,I anything lor.
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
ham,"\Gimme a few\"" was  &lt;#&gt;  minutes ago"""
ham,Oh k. . I will come tomorrow
ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not
